start_date,end_date,q01,q02,q04_01,q04_02,q04_03,q04_04,q04_05,q04_06,q05,q07_01,q07_02,q07_03,q07_04,q07_05,q07_06,q07_07,q07_08,q07_09,q07_10,q07_11,q08_01,q08_02,q08_03,q08_04,q08_05,q08_06,q08_07,q08_08,q08_09,q08_10,q08_11,q08_12,q10_01,q10_02,q10_03,q10_04,q10_05,q10_06,q10_07,q10_08,q11_01,q11_02,q11_03,q11_04,q11_05,q12_01,q12_02,q12_03,q12_04,q12_05,q12_06,q12_07,q13,q14,q15,q17,q18,q19_01,q19_02,q19_03,q19_04,q19_05,q19_06,q19_07,q20_01,q20_02,q20_03,q20_04,q20_05,q20_06,q21_01,q21_02,q21_03,q21_04,q22,q24,q25_01,q25_02,q25_03,q26,q28,q29,q30,q34,q35,q36,racethn4,educ4,age3,has_children,orientation,weight,is_employed,employment_status
2018-05-18 08:10:00,2018-05-18 08:15:00,0.6666666666666666,0.3333333333333333,True,True,False,False,False,False,True,0.0,0.25,0.5,0.5,1.0,0.0,1.0,0.25,0.75,0.75,0.5,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,True,False,,0.6666666666666666,False,True,1.0,True,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,Married,True,False,False,Straight,White,High school or G.E.D.,Michigan,"$50,000-$74,999",East North Central,Android Phone / Tablet,White,High school or less,35 - 64,True,Straight,1.938684211,True,working full-time
2018-05-18 08:19:00,2018-05-18 10:51:00,0.6666666666666666,0.0,True,True,True,False,True,False,False,0.0,0.25,0.25,0.25,1.0,0.0,1.0,0.25,0.75,0.5,1.0,False,True,False,False,False,False,False,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,,,True,1.0,False,False,True,True,True,True,True,True,False,True,True,False,False,False,False,False,True,False,Married,False,False,True,Straight,White,College graduate,Missouri,"$175,000-$199,999",West North Central,Other,White,College or more,35 - 64,False,Straight,0.695610733,False,retired
2018-05-18 08:26:00,2018-05-18 08:29:00,0.6666666666666666,0.3333333333333333,False,False,False,False,False,True,True,0.25,0.0,0.0,0.0,1.0,1.0,0.25,0.25,0.0,0.75,0.5,False,False,True,True,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,,,False,0.5,True,True,True,True,True,True,True,True,False,False,True,True,False,False,False,False,True,False,Married,False,False,True,Bisexual,White,Post graduate degree,New York,"$125,000-$149,999",Middle Atlantic,iOS Phone / Tablet,White,Post graduate degree,35 - 64,False,Gay/Bisexual,0.07151100099999999,False,retired
2018-05-18 08:27:00,2018-05-18 08:34:00,1.0,0.0,False,False,False,False,False,True,True,0.0,0.5,1.0,0.5,1.0,0.0,1.0,0.5,0.75,1.0,1.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,True,False,True,False,False,True,,0.3333333333333333,False,False,1.0,True,False,False,False,False,False,False,True,True,False,True,True,False,False,False,False,True,False,Married,False,False,True,Straight,White,Associate's degree,Massachusetts,"$50,000-$74,999",New England,Windows Desktop / Laptop,White,Some college,35 - 64,False,Straight,0.856878081,True,working full-time
2018-05-18 08:34:00,2018-05-18 08:44:00,1.0,1.0,True,True,True,False,False,True,False,0.25,0.5,1.0,0.5,0.75,0.0,1.0,0.5,0.25,0.5,0.75,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,,0.3333333333333333,False,False,1.0,True,False,True,False,True,False,False,False,True,True,True,False,False,False,False,False,True,False,Divorced,False,False,True,Straight,White,College graduate,California,"$150,000-$174,999",Pacific,iOS Phone / Tablet,White,College or more,65 and up,False,Straight,0.49628314700000004,True,working part-time
2018-05-18 08:36:00,2018-05-18 08:41:00,0.6666666666666666,0.0,False,False,False,False,False,True,True,0.25,0.25,0.25,0.0,1.0,0.75,0.25,1.0,0.25,1.0,0.5,False,True,False,False,False,False,False,False,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,,,False,0.5,True,True,True,True,True,True,True,False,True,False,True,True,False,False,False,False,True,False,Widowed,False,False,True,Gay,White,College graduate,Michigan,"$50,000-$74,999",East North Central,Windows Desktop / Laptop,White,College or more,65 and up,False,Gay/Bisexual,0.484712546,False,retired
2018-05-18 09:20:00,2018-05-18 09:36:00,0.6666666666666666,0.3333333333333333,True,True,True,False,True,False,False,1.0,0.5,0.25,0.0,1.0,1.0,0.0,0.25,0.5,,0.25,False,True,False,True,True,False,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,,,True,0.75,True,False,False,False,False,False,False,True,False,True,True,True,False,False,False,False,True,True,Married,False,False,True,Gay,White,Post graduate degree,Florida,"$75,000-$99,999",South Atlantic,Windows Desktop / Laptop,White,Post graduate degree,65 and up,False,Gay/Bisexual,0.060690025999999994,False,retired
2018-05-18 09:29:00,2018-05-18 10:32:00,0.6666666666666666,0.6666666666666666,False,False,True,False,False,False,False,0.5,0.5,0.5,0.5,1.0,0.25,1.0,0.0,0.5,0.5,0.5,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,,0.0,,False,0.5,True,True,True,True,True,True,True,False,False,False,True,False,False,False,False,False,True,False,Married,False,True,False,Straight,White,High school or G.E.D.,Washington,"$25,000-$49,999",Pacific,Windows Desktop / Laptop,White,High school or less,65 and up,True,Straight,1.4223925919999998,True,working full-time
2018-05-18 09:46:00,2018-05-18 09:54:00,0.6666666666666666,0.3333333333333333,True,True,True,False,True,False,True,0.75,0.75,1.0,1.0,1.0,0.75,1.0,0.75,0.0,0.75,0.75,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,,0.0,,False,1.0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,Never married,False,False,True,Straight,White,College graduate,Arizona,Prefer not to answer,Pacific,Android Phone / Tablet,White,College or more,35 - 64,False,Straight,0.433981175,True,working full-time
2018-05-18 09:51:00,2018-05-18 09:55:00,0.6666666666666666,0.0,True,False,False,False,False,False,False,0.5,0.5,0.5,0.5,1.0,0.75,1.0,1.0,0.75,1.0,1.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,,1.0,False,False,1.0,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,Never married,False,False,True,Straight,White,College graduate,Texas,"$75,000-$99,999",West South Central,Windows Desktop / Laptop,White,College or more,35 - 64,False,Straight,0.515567485,True,working full-time
2018-05-18 09:59:00,2018-05-18 10:05:00,1.0,0.6666666666666666,True,True,True,False,False,False,False,0.25,0.25,0.25,0.5,1.0,0.25,1.0,0.0,0.25,1.0,0.5,False,True,False,True,False,False,True,False,True,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,,,True,1.0,True,True,False,False,False,False,False,True,True,False,True,False,False,False,False,False,True,False,Married,False,True,False,Straight,White,Post graduate degree,Washington,"$200,000+",Pacific,iOS Phone / Tablet,White,Post graduate degree,65 and up,True,Straight,0.019744451,False,retired
2018-05-18 10:24:00,2018-05-18 10:30:00,0.6666666666666666,0.3333333333333333,True,True,False,False,False,False,False,0.5,0.25,0.25,0.5,0.5,0.25,1.0,0.0,0.25,0.75,0.25,False,True,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,,,True,1.0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,Married,False,True,False,Straight,White,Post graduate degree,Indiana,"$100,000-$124,999",East North Central,Windows Desktop / Laptop,White,Post graduate degree,65 and up,True,Straight,0.059086640999999995,False,retired
2018-05-18 10:35:00,2018-05-18 10:40:00,0.6666666666666666,0.6666666666666666,True,False,True,False,True,False,False,0.25,0.5,0.25,0.25,1.0,0.25,1.0,0.25,0.0,1.0,0.75,False,True,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,,,False,1.0,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,Married,False,True,False,Straight,White,Post graduate degree,Oregon,"$200,000+",Pacific,iOS Phone / Tablet,White,Post graduate degree,65 and up,True,Straight,0.056642551,False,retired
2018-05-18 10:38:00,2018-05-18 10:43:00,0.6666666666666666,0.6666666666666666,True,False,True,False,True,False,False,0.0,0.25,0.25,0.25,1.0,0.25,1.0,0.5,0.25,0.25,0.25,False,True,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,,,True,0.75,True,False,True,True,True,False,False,True,True,False,True,True,False,False,False,False,True,True,Never married,True,False,False,Straight,White,Associate's degree,Michigan,Prefer not to answer,East North Central,iOS Phone / Tablet,White,Some college,35 - 64,True,Straight,0.639636832,False,looking for work
2018-05-18 10:38:00,2018-05-18 10:56:00,1.0,1.0,True,True,True,True,True,False,False,0.25,0.25,1.0,1.0,0.5,0.0,1.0,0.25,0.0,1.0,0.25,False,False,True,True,True,True,True,True,True,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,,,True,1.0,True,True,True,False,True,False,False,True,False,True,True,False,False,False,False,False,True,True,Widowed,False,True,False,Straight,White,Did not complete high school,Indiana,"$10,000-$24,999",East North Central,Android Phone / Tablet,White,High school or less,65 and up,True,Straight,1.873498326,False,retired
2018-05-18 10:52:00,2018-05-18 11:02:00,0.3333333333333333,0.0,False,False,False,True,False,False,True,0.0,0.0,0.0,0.0,1.0,0.75,0.5,0.75,0.25,0.0,0.0,False,False,True,False,False,False,False,True,True,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,,,True,0.75,True,False,False,False,False,False,True,True,True,False,True,True,False,False,False,False,True,False,Never married,False,False,True,Gay,White,Some college,Texas,"$0-$9,999",West South Central,iOS Phone / Tablet,White,Some college,18 - 34,False,Gay/Bisexual,2.454960294,False,student
2018-05-18 11:20:00,2018-05-18 11:26:00,0.6666666666666666,0.6666666666666666,False,True,False,False,False,False,True,0.25,0.25,0.5,0.5,0.75,0.25,1.0,0.0,0.0,0.5,0.5,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,,,True,1.0,False,True,False,True,True,False,False,True,False,False,True,False,False,False,False,False,True,False,Never married,False,False,True,Straight,White,Post graduate degree,Virginia,"$50,000-$74,999",South Atlantic,Windows Desktop / Laptop,White,Post graduate degree,65 and up,False,Straight,0.06413804299999999,False,retired
2018-05-19 12:19:00,2018-05-19 12:27:00,0.6666666666666666,0.6666666666666666,False,True,False,False,True,False,True,0.25,0.75,0.5,0.5,0.75,0.25,0.0,0.5,0.25,0.75,0.5,False,True,False,True,False,True,False,False,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,,,True,0.5,True,True,True,True,True,True,True,False,True,False,True,True,False,False,False,False,True,False,Divorced,False,False,True,Gay,White,High school or G.E.D.,Utah,"$0-$9,999",Mountain,Android Phone / Tablet,White,High school or less,35 - 64,False,Gay/Bisexual,1.23499056,False,not looking for work
2018-05-19 12:28:00,2018-05-19 12:45:00,0.6666666666666666,0.3333333333333333,True,False,False,True,True,False,True,0.25,0.5,0.25,0.5,0.5,0.25,1.0,0.25,0.25,0.75,0.25,False,False,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,,,False,0.5,True,True,True,True,True,True,True,True,True,True,True,False,False,True,False,False,False,True,Never married,False,False,True,Straight,Asian,Associate's degree,Hawaii,"$0-$9,999",Pacific,MacOS Desktop / Laptop,Other,Some college,18 - 34,False,Straight,2.271645258,False,student
2018-05-19 01:17:00,2018-05-19 01:22:00,0.6666666666666666,0.3333333333333333,True,False,False,False,True,False,True,0.25,0.25,0.5,0.25,0.5,0.25,1.0,0.0,0.25,0.75,0.25,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,,,True,0.75,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False,Never married,False,False,True,Straight,White,Associate's degree,Wisconsin,"$25,000-$49,999",East North Central,Windows Desktop / Laptop,White,Some college,35 - 64,False,Straight,0.639636832,False,retired
2018-05-19 01:17:00,2018-05-19 01:32:00,1.0,0.3333333333333333,False,False,False,False,False,True,False,0.25,0.25,0.0,0.5,0.75,0.0,1.0,0.5,0.5,1.0,1.0,False,False,False,False,False,False,False,False,False,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,,,False,1.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,Married,False,True,False,Straight,White,Some college,California,"$25,000-$49,999",Pacific,Android Phone / Tablet,White,Some college,35 - 64,True,Straight,0.6551752160000001,False,retired
2018-05-19 01:32:00,2018-05-19 01:38:00,0.6666666666666666,0.0,True,False,False,False,False,False,False,0.25,0.75,0.5,0.5,1.0,0.0,1.0,1.0,0.5,1.0,1.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,,0.6666666666666666,False,False,1.0,True,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,Divorced,False,False,True,Straight,White,College graduate,Michigan,"$200,000+",East North Central,Windows Desktop / Laptop,White,College or more,65 and up,False,Straight,0.484712546,True,working full-time
2018-05-19 01:52:00,2018-05-19 01:57:00,1.0,0.0,True,True,True,False,True,False,True,0.25,0.25,0.0,1.0,1.0,0.25,1.0,0.5,0.0,1.0,1.0,False,True,True,True,False,False,False,False,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,,,True,1.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,Never married,False,False,True,Straight,Other,Post graduate degree,California,"$175,000-$199,999",Pacific,iOS Phone / Tablet,Other,Post graduate degree,35 - 64,False,Straight,0.106907523,False,retired
2018-05-19 02:35:00,2018-05-19 02:41:00,0.6666666666666666,1.0,True,True,True,False,False,False,False,0.25,0.25,0.25,0.5,1.0,0.25,1.0,0.25,0.25,0.75,0.5,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,,,True,1.0,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False,Widowed,True,False,False,Straight,White,College graduate,New Mexico,"$100,000-$124,999",Mountain,Windows Desktop / Laptop,White,College or more,65 and up,True,Straight,0.408203209,False,retired
2018-05-19 02:45:00,2018-05-19 02:56:00,1.0,0.3333333333333333,True,True,True,False,True,False,False,0.25,0.25,0.75,0.25,0.75,0.0,1.0,0.25,0.5,0.5,0.5,False,True,False,False,False,True,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,,,False,1.0,True,False,True,False,True,False,False,True,True,False,True,True,False,False,False,False,True,False,Married,False,True,False,Straight,White,Associate's degree,Virginia,"$75,000-$99,999",South Atlantic,Android Phone / Tablet,White,Some college,65 and up,True,Straight,0.7102845740000001,False,retired
2018-05-19 03:01:00,2018-05-19 03:07:00,0.6666666666666666,0.3333333333333333,True,True,True,False,False,False,True,0.5,0.5,0.25,0.5,1.0,0.5,1.0,0.0,0.5,0.75,0.0,True,True,False,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,,0.3333333333333333,False,True,1.0,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,Divorced,False,True,False,Straight,White,College graduate,Alabama,"$75,000-$99,999",East South Central,Android Phone / Tablet,White,College or more,35 - 64,True,Straight,0.6275903979999999,True,working full-time
2018-05-19 03:16:00,2018-05-19 03:26:00,0.6666666666666666,0.3333333333333333,False,False,False,False,True,False,True,0.25,0.0,0.0,0.25,0.5,1.0,0.0,0.0,0.25,1.0,0.5,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,True,True,True,False,False,False,,0.6666666666666666,True,True,0.75,True,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,True,True,Married,True,True,False,Gay,White,College graduate,Pennsylvania,"$10,000-$24,999",Middle Atlantic,iOS Phone / Tablet,White,College or more,18 - 34,True,Gay/Bisexual,1.8252437419999998,True,working part-time
2018-05-19 03:29:00,2018-05-19 03:34:00,0.6666666666666666,0.6666666666666666,False,False,True,False,False,False,False,0.25,0.25,0.5,0.5,1.0,0.0,1.0,0.5,0.5,1.0,0.5,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,,0.0,,True,1.0,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,Married,True,True,False,Straight,White,Post graduate degree,Ohio,"$200,000+",East North Central,MacOS Desktop / Laptop,White,Post graduate degree,35 - 64,True,Straight,0.09085158300000001,True,working full-time
2018-05-19 04:52:00,2018-05-19 04:57:00,0.3333333333333333,0.3333333333333333,True,True,False,False,True,False,True,0.75,0.75,1.0,0.5,1.0,0.25,1.0,0.5,1.0,1.0,1.0,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,,,False,0.75,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Married,False,True,False,Straight,White,High school or G.E.D.,West Virginia,Prefer not to answer,South Atlantic,Windows Desktop / Laptop,White,High school or less,65 and up,True,Straight,1.807573348,False,retired
2018-05-19 04:53:00,2018-05-19 05:03:00,0.6666666666666666,0.0,True,False,True,True,True,False,True,0.0,0.0,0.25,0.0,1.0,0.75,0.0,0.25,0.5,0.75,0.25,True,True,False,True,False,False,True,True,True,True,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,True,False,True,False,False,False,,1.0,True,False,0.5,True,True,True,True,True,True,True,True,True,False,True,True,False,False,False,False,True,True,Never married,False,False,True,Gay,White,Some college,Missouri,"$0-$9,999",West North Central,iOS Phone / Tablet,White,Some college,18 - 34,False,Gay/Bisexual,3.465351764,True,working full-time
2018-05-19 04:55:00,2018-05-19 05:02:00,0.6666666666666666,0.3333333333333333,False,False,False,False,False,True,True,0.75,0.25,0.5,0.5,1.0,0.75,1.0,0.75,0.0,0.25,0.25,False,False,False,False,False,False,False,True,True,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,,,False,0.75,True,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,Widowed,False,True,False,Straight,White,Post graduate degree,Minnesota,"$100,000-$124,999",West North Central,Windows Desktop / Laptop,White,Post graduate degree,65 and up,True,Straight,0.061657168,False,retired
2018-05-19 05:24:00,2018-05-19 05:27:00,1.0,0.6666666666666666,True,True,False,False,True,False,True,0.0,0.0,0.5,0.5,1.0,0.0,1.0,0.25,0.0,1.0,0.25,False,False,False,False,False,False,False,False,True,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,,,True,0.75,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,Married,False,True,False,Straight,White,Some college,Illinois,"$75,000-$99,999",East North Central,Windows Desktop / Laptop,White,Some college,35 - 64,True,Straight,0.759769975,False,retired
2018-05-19 05:39:00,2018-05-19 05:46:00,1.0,0.0,True,True,True,False,True,False,False,0.5,0.25,0.0,0.0,1.0,0.0,1.0,0.5,0.5,0.5,0.5,False,True,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,,1.0,False,True,0.75,False,False,False,True,True,False,False,True,False,True,True,False,False,False,False,False,True,False,Married,False,True,False,Straight,White,Post graduate degree,Florida,"$50,000-$74,999",South Atlantic,Windows Desktop / Laptop,White,Post graduate degree,35 - 64,True,Straight,0.06259677400000001,True,working full-time
2018-05-19 05:47:00,2018-05-19 05:55:00,1.0,0.6666666666666666,True,False,False,False,False,False,True,0.5,0.25,1.0,0.5,0.5,,1.0,0.5,0.75,1.0,0.5,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,,,False,1.0,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False,Never married,False,False,True,Straight,White,Associate's degree,Georgia,"$10,000-$24,999",South Atlantic,Windows Desktop / Laptop,White,Some college,65 and up,False,Straight,0.944588559,False,not looking for work
2018-05-19 05:49:00,2018-05-19 05:55:00,0.6666666666666666,0.0,False,False,False,True,False,False,True,0.0,0.0,0.25,0.25,0.5,1.0,0.25,0.5,1.0,0.75,0.25,False,True,False,True,False,False,True,False,False,False,False,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,,0.6666666666666666,False,False,0.25,True,True,True,True,True,True,True,False,False,False,False,True,False,False,False,False,True,False,Never married,False,False,True,Gay,White,Post graduate degree,New York,"$10,000-$24,999",Middle Atlantic,iOS Phone / Tablet,White,Post graduate degree,35 - 64,False,Gay/Bisexual,0.07151100099999999,True,working full-time
2018-05-19 05:49:00,2018-05-19 05:55:00,0.6666666666666666,0.6666666666666666,True,True,True,False,False,False,False,0.25,0.25,0.25,0.25,1.0,0.5,1.0,0.0,,0.75,0.5,False,True,False,True,False,False,False,False,True,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,,,False,1.0,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,Married,False,True,False,Straight,White,High school or G.E.D.,Texas,Prefer not to answer,West South Central,MacOS Desktop / Laptop,White,High school or less,65 and up,True,Straight,1.8728175790000001,False,retired
2018-05-19 06:01:00,2018-05-19 06:11:00,1.0,0.0,True,False,False,False,False,False,True,0.75,0.75,0.0,0.75,1.0,0.0,1.0,0.5,0.0,1.0,1.0,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,,,False,0.75,False,False,False,False,False,False,True,True,False,False,True,True,False,False,False,False,True,False,Married,False,True,False,Straight,Other,College graduate,Connecticut,"$200,000+",New England,Windows Desktop / Laptop,Other,College or more,65 and up,True,Straight,0.656611854,False,retired
2018-05-19 06:21:00,2018-05-19 06:28:00,0.6666666666666666,0.3333333333333333,True,False,True,True,True,False,True,0.25,0.25,0.25,0.5,1.0,0.25,1.0,0.25,0.25,0.25,0.5,False,True,False,False,False,False,False,False,True,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,,,True,0.5,True,True,True,True,True,True,True,True,False,True,True,False,False,False,False,False,True,False,Divorced,False,True,False,Straight,Other,College graduate,Massachusetts,Prefer not to answer,Middle Atlantic,Windows Desktop / Laptop,Other,College or more,65 and up,True,Straight,0.701661615,False,retired
2018-05-19 06:32:00,2018-05-19 06:42:00,0.6666666666666666,0.3333333333333333,True,False,False,False,False,True,True,0.25,0.25,0.25,,0.75,0.0,1.0,0.0,0.25,0.75,0.5,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,True,False,False,True,,1.0,False,False,1.0,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,Married,False,True,False,Straight,White,Post graduate degree,Oregon,"$125,000-$149,999",Pacific,MacOS Desktop / Laptop,White,Post graduate degree,65 and up,True,Straight,0.056642551,True,working part-time
2018-05-19 06:39:00,2018-05-19 06:45:00,0.6666666666666666,0.3333333333333333,False,False,True,False,False,False,False,0.25,0.5,0.5,0.5,1.0,0.25,1.0,0.25,0.0,1.0,0.5,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,,0.6666666666666666,False,False,0.75,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,Married,False,True,False,Straight,White,Post graduate degree,California,"$200,000+",Pacific,iOS Phone / Tablet,White,Post graduate degree,35 - 64,True,Straight,0.060706517,True,working full-time
2018-05-19 06:44:00,2018-05-19 06:51:00,0.6666666666666666,0.3333333333333333,True,False,False,False,False,False,True,0.5,0.5,0.0,0.25,1.0,0.25,0.25,0.75,0.25,0.75,0.5,False,True,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,,0.6666666666666666,True,True,1.0,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,Married,False,True,False,Bisexual,White,Post graduate degree,Maryland,"$200,000+",Middle Atlantic,Windows Desktop / Laptop,White,Post graduate degree,35 - 64,True,Gay/Bisexual,0.079683658,True,working full-time
2018-05-19 07:03:00,2018-05-19 07:07:00,0.6666666666666666,0.3333333333333333,True,False,False,False,False,False,True,0.25,0.25,0.5,,0.75,0.0,1.0,0.5,0.5,1.0,1.0,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,True,True,True,False,False,False,False,False,False,False,True,False,,1.0,False,False,0.75,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,Married,False,True,False,Straight,White,Post graduate degree,New York,"$200,000+",Middle Atlantic,Windows Desktop / Laptop,White,Post graduate degree,35 - 64,True,Straight,0.07151100099999999,True,working full-time
2018-05-19 07:04:00,2018-05-19 07:18:00,0.6666666666666666,0.6666666666666666,True,False,True,False,True,False,True,0.25,0.25,1.0,0.25,0.75,0.0,1.0,0.25,0.0,0.25,0.25,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,,0.6666666666666666,True,True,1.0,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,Married,False,True,False,Straight,Hispanic,College graduate,New Mexico,"$100,000-$124,999",Mountain,Android Phone / Tablet,Hispanic,College or more,35 - 64,True,Straight,1.044652082,True,working full-time
2018-05-19 07:09:00,2018-05-19 07:13:00,1.0,0.3333333333333333,True,False,False,False,False,False,False,0.25,0.25,0.5,0.25,1.0,0.75,1.0,0.0,0.0,1.0,0.25,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,,,True,1.0,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,Married,False,True,False,Straight,White,Post graduate degree,Washington,"$175,000-$199,999",Mountain,MacOS Desktop / Laptop,White,Post graduate degree,65 and up,True,Straight,0.019744451,False,retired
2018-05-19 07:12:00,2018-05-19 07:22:00,0.6666666666666666,0.6666666666666666,True,False,True,False,True,False,False,0.5,0.25,0.0,0.25,1.0,0.25,1.0,0.0,0.25,0.25,0.5,False,True,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,False,False,,0.0,,True,0.75,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,Divorced,False,True,False,Straight,White,Post graduate degree,Minnesota,"$200,000+",West North Central,Windows Desktop / Laptop,White,Post graduate degree,35 - 64,True,Straight,0.062674508,True,working full-time
